PRO_COM_T,COD_PROV,comune,provincia,regione,popolazione,area_km2,densita_ab_km2
018037,018,"Casteggio","18","3",6363,17.66,360.3
018038,018,"Castelletto di Branduzzo","18","3",1056,11.79,89.6
018039,018,"Castello d'Agogna","18","3",1079,10.74,100.5
018040,018,"Castelnovetto","18","3",546,18.21,30
018041,018,"Cava Manara","18","3",6684,17.26,387.3
018042,018,"Cecima","18","3",254,10.12,25.1
018043,018,"Ceranova","18","3",2363,4.6,513.7
018044,018,"Ceretto Lomellina","18","3",188,7.38,25.5
018045,018,"Cergnago","18","3",648,13.56,47.8
018046,018,"Certosa di Pavia","18","3",5623,10.8,520.6
018047,018,"Cervesina","18","3",1103,12.41,88.9
018048,018,"Chignolo Po","18","3",4048,23.39,173.1
018049,018,"Cigognola","18","3",1308,7.88,166
018050,018,"Cilavegna","18","3",5438,18.05,301.3
018051,018,"Codevilla","18","3",915,12.96,70.6
018052,018,"Confienza","18","3",1546,26.81,57.7
018053,018,"Copiano","18","3",1784,4.34,411.1
018054,018,"Corana","18","3",745,12.87,57.9
018057,018,"Corvino San Quirico","18","3",960,4.37,219.7
018058,018,"Costa de' Nobili","18","3",358,11.82,30.3
018059,018,"Cozzo","18","3",358,17.59,20.4
018060,018,"Cura Carpignano","18","3",5080,10.99,462.2
018061,018,"Dorno","18","3",4608,30.57,150.7
018062,018,"Ferrera Erbognone","18","3",1112,19.17,58
018063,018,"Filighera","18","3",812,8.25,98.4
018064,018,"Fortunago","18","3",367,17.82,20.6
018065,018,"Frascarolo","18","3",1075,24.18,44.5
018066,018,"Galliavola","18","3",171,9.23,18.5
018067,018,"Gambarana","18","3",174,11.78,14.8
018068,018,"GambolÃ²","18","3",9813,51.7,189.8
018069,018,"Garlasco","18","3",9665,39.18,246.7
018071,018,"Gerenzago","18","3",1503,5.41,277.8
018072,018,"Giussago","18","3",5385,24.72,217.8
018073,018,"Godiasco Salice Terme","18","3",3294,20.61,159.8
018074,018,"Golferenzo","18","3",162,4.42,36.7
018075,018,"Gravellona Lomellina","18","3",2696,20.34,132.5
018076,018,"Gropello Cairoli","18","3",4362,26.22,166.4
018077,018,"Inverno e Monteleone","18","3",1493,9.64,154.9
018078,018,"Landriano","18","3",6551,15.59,420.2
018079,018,"Langosco","18","3",365,15.82,23.1
018080,018,"Lardirago","18","3",1163,5.34,217.8
018081,018,"Linarolo","18","3",2797,13.17,212.4
018082,018,"Lirio","18","3",122,1.75,69.7
018083,018,"Lomello","18","3",2010,22.36,89.9
018084,018,"Lungavilla","18","3",2407,6.82,352.9
018085,018,"Magherno","18","3",1798,5.25,342.5
018086,018,"Marcignago","18","3",2455,10.18,241.2
018087,018,"Marzano","18","3",1804,9.29,194.2
018088,018,"Mede","18","3",6102,32.89,185.5
018089,018,"Menconico","18","3",326,28.14,11.6
018090,018,"Mezzana Bigli","18","3",1061,19.02,55.8
018091,018,"Mezzana Rabattone","18","3",457,7.06,64.7
018092,018,"Mezzanino","18","3",1405,12.51,112.3
018093,018,"Miradolo Terme","18","3",3909,9.56,408.9
018094,018,"Montalto Pavese","18","3",804,19.06,42.2
018095,018,"Montebello della Battaglia","18","3",1437,15.74,91.3
018096,018,"Montecalvo Versiggia","18","3",478,11.4,41.9
018097,018,"Montescano","18","3",439,2.4,182.9
018098,018,"Montesegale","18","3",239,14.97,16
018099,018,"Monticelli Pavese","18","3",662,20.19,32.8
018100,018,"MontÃ¹ Beccaria","18","3",1642,15.49,106
018101,018,"Mornico Losana","18","3",605,8.3,72.9
018102,018,"Mortara","18","3",15934,51.97,306.6
018103,018,"Nicorvo","18","3",288,8.08,35.6
018104,018,"Olevano di Lomellina","18","3",723,15.38,47
018105,018,"Oliva Gessi","18","3",163,3.91,41.7
018106,018,"Ottobiano","18","3",1083,24.98,43.4
018107,018,"Palestro","18","3",1895,18.81,100.7
018108,018,"Pancarana","18","3",331,6.1,54.3
018109,018,"Parona","18","3",1858,9.3,199.8
018110,018,"Pavia","18","3",71811,63.31,1134.3
018111,018,"Pietra de' Giorgi","18","3",777,11.2,69.4
018112,018,"Pieve Albignola","18","3",792,18.15,43.6
018113,018,"Pieve del Cairo","18","3",1802,25.11,71.8
018114,018,"Pieve Porto Morone","18","3",2730,16.4,166.5
018115,018,"Pinarolo Po","18","3",1654,11.31,146.2
018116,018,"Pizzale","18","3",670,7.09,94.5
018117,018,"Ponte Nizza","18","3",740,22.96,32.2
018118,018,"Portalbera","18","3",1480,4.48,330.4
018119,018,"Rea","18","3",395,2.16,182.9
018120,018,"Redavalle","18","3",1050,5.41,194.1
018121,018,"Retorbido","18","3",1511,11.67,129.5
018122,018,"Rivanazzano Terme","18","3",5150,28.92,178.1
018123,018,"Robbio","18","3",6016,40.54,148.4
018124,018,"Robecco Pavese","18","3",510,6.89,74
018125,018,"Rocca de' Giorgi","18","3",37,10.5,3.5
018126,018,"Rocca Susella","18","3",239,12.76,18.7
018127,018,"Rognano","18","3",708,9.36,75.6
018128,018,"Romagnese","18","3",528,29.72,17.8
018129,018,"Roncaro","18","3",1533,5.05,303.6
018130,018,"Rosasco","18","3",560,19.55,28.6
018131,018,"Rovescala","18","3",810,8.41,96.3
018133,018,"San Cipriano Po","18","3",455,8.5,53.5
018134,018,"San Damiano al Colle","18","3",600,6.43,93.3
018135,018,"San Genesio ed Uniti","18","3",4053,9.27,437.2
018136,018,"San Giorgio di Lomellina","18","3",986,25.45,38.7
018137,018,"San Martino Siccomario","18","3",6666,14.29,466.5
018138,018,"Sannazzaro de' Burgondi","18","3",5230,23.33,224.2
018139,018,"Santa Cristina e Bissone","18","3",1848,22.42,82.4
018140,018,"Santa Giuletta","18","3",1585,11.59,136.8
018141,018,"Sant'Alessio con Vialone","18","3",1058,6.56,161.3
018142,018,"Santa Margherita di Staffora","18","3",424,36.9,11.5
018143,018,"Santa Maria della Versa","18","3",2275,18.47,123.2
018144,018,"Sant'Angelo Lomellina","18","3",803,10.5,76.5
018145,018,"San Zenone al Po","18","3",576,6.89,83.6
018146,018,"Sartirana Lomellina","18","3",1491,29.54,50.5
018147,018,"Scaldasole","18","3",853,11.57,73.7
018148,018,"Semiana","18","3",192,9.72,19.8
018149,018,"Silvano Pietra","18","3",622,13.67,45.5
018150,018,"Siziano","18","3",6921,11.79,587
018151,018,"Sommo","18","3",1117,14.87,75.1
018152,018,"Spessa","18","3",567,12.23,46.4
018153,018,"Stradella","18","3",11729,18.83,622.9
018154,018,"Suardi","18","3",573,9.85,58.2
018155,018,"Torrazza Coste","18","3",1602,16.23,98.7
018156,018,"Torre Beretti e Castellaro","18","3",489,17.66,27.7
018157,018,"Torre d'Arese","18","3",942,4.49,209.8
018158,018,"Torre de' Negri","18","3",332,4.01,82.8
018159,018,"Torre d'Isola","18","3",2497,16.46,151.7
018160,018,"Torrevecchia Pia","18","3",3539,16.5,214.5
018161,018,"Torricella Verzate","18","3",796,3.63,219.3
018162,018,"TravacÃ² Siccomario","18","3",4427,16.98,260.7
018163,018,"Trivolzio","18","3",2494,3.83,651.2
018164,018,"Tromello","18","3",3772,35.5,106.3
018165,018,"Trovo","18","3",1000,8.15,122.7
018166,018,"Val di Nizza","18","3",571,29.68,19.2
018167,018,"Valeggio","18","3",192,9.85,19.5
018168,018,"Valle Lomellina","18","3",2229,27.24,81.8
018169,018,"Valle Salimbene","18","3",1425,7.19,198.2
018171,018,"Varzi","18","3",3073,57.61,53.3
018172,018,"Velezzo Lomellina","18","3",82,8.17,10
018173,018,"Vellezzo Bellini","18","3",3528,8.2,430.2
018174,018,"Verretto","18","3",380,2.71,140.2
018175,018,"Verrua Po","18","3",1213,11.44,106
018176,018,"Vidigulfo","18","3",6821,16.14,422.6
018177,018,"Vigevano","18","3",63480,81.36,780.2
018178,018,"Villa Biscossi","18","3",68,4.88,13.9
018179,018,"Villanova d'Ardenghi","18","3",762,6.61,115.3
018180,018,"Villanterio","18","3",3441,14.77,233
018181,018,"Vistarino","18","3",1595,9.49,168.1
018182,018,"Voghera","18","3",40220,63.44,634
018183,018,"Volpara","18","3",131,3.77,34.7
018184,018,"Zavattarello","18","3",881,28.4,31
018185,018,"Zeccone","18","3",1717,5.53,310.5
018186,018,"Zeme","18","3",983,24.58,40
018187,018,"Zenevredo","18","3",481,5.4,89.1
018188,018,"Zerbo","18","3",407,6.36,64
018189,018,"ZerbolÃ²","18","3",1714,37.19,46.1
018190,018,"Zinasco","18","3",3191,29.74,107.3
018191,018,"Cornale e Bastida","18","3",785,3.82,205.5
018192,018,"Corteolona e Genzone","18","3",2572,14.09,182.5
018193,018,"Colli Verdi","18","3",968,41.25,23.5
019001,019,"Acquanegra Cremonese","19","3",1167,9.22,126.6
019002,019,"Agnadello","19","3",3963,12.08,328.1
019003,019,"Annicco","19","3",1980,19.2,103.1
019004,019,"Azzanello","19","3",631,11.12,56.7
019005,019,"Bagnolo Cremasco","19","3",5115,10.39,492.3
019006,019,"Bonemerse","19","3",1434,5.9,243.1
019007,019,"Bordolano","19","3",602,8.14,74
019009,019,"Calvatone","19","3",1130,13.7,82.5
019010,019,"Camisano","19","3",1253,10.95,114.4
019011,019,"Campagnola Cremasca","19","3",649,4.64,139.9
019012,019,"Capergnanica","19","3",2150,6.84,314.3
019013,019,"Cappella Cantone","19","3",538,13.15,40.9
019014,019,"Cappella de' Picenardi","19","3",422,14.2,29.7
019015,019,"Capralba","19","3",2293,13.45,170.5
019016,019,"Casalbuttano ed Uniti","19","3",3796,22.87,166
019017,019,"Casale Cremasco-Vidolasco","19","3",1815,9.19,197.5
019018,019,"Casaletto Ceredano","19","3",1171,6.52,179.6
019019,019,"Casaletto di Sopra","19","3",527,8.66,60.9
019020,019,"Casaletto Vaprio","19","3",1778,5.4,329.3
019021,019,"Casalmaggiore","19","3",15114,64.53,234.2
019022,019,"Casalmorano","19","3",1727,12.28,140.6
019023,019,"Casteldidone","19","3",542,10.79,50.2
019024,019,"Castel Gabbiano","19","3",542,5.79,93.6
019025,019,"Castelleone","19","3",9340,45.08,207.2
019026,019,"Castelverde","19","3",5699,30.89,184.5
019027,019,"Castelvisconti","19","3",306,9.76,31.4
019028,019,"Cella Dati","19","3",514,18.92,27.2
019029,019,"Chieve","19","3",2270,6.19,366.7
019030,019,"Cicognolo","19","3",977,6.96,140.4
019031,019,"Cingia de' Botti","19","3",1171,14.36,81.5
019032,019,"Corte de' Cortesi con Cignone","19","3",1070,12.85,83.3
019033,019,"Corte de' Frati","19","3",1318,20.18,65.3
019034,019,"Credera Rubbiano","19","3",1476,14.13,104.5
019035,019,"Crema","19","3",34147,34.51,989.5
019036,019,"Cremona","19","3",71093,70.49,1008.6
019037,019,"Cremosano","19","3",1730,5.76,300.3
019038,019,"Crotta d'Adda","19","3",613,12.94,47.4
019039,019,"Cumignano sul Naviglio","19","3",406,6.77,60
019040,019,"Derovere","19","3",284,9.99,28.4
019041,019,"Dovera","19","3",3734,20.59,181.4
019043,019,"Fiesco","19","3",1217,8.19,148.6
019044,019,"Formigara","19","3",1038,12.64,82.1
019045,019,"Gabbioneta-Binanuova","19","3",859,15.71,54.7
019046,019,"Gadesco-Pieve Delmona","19","3",1882,17.1,110.1
019047,019,"Genivolta","19","3",1082,18.57,58.3
019048,019,"Gerre de' Caprioli","19","3",1310,7.72,169.7
019049,019,"Gombito","19","3",611,9.28,65.8
019050,019,"Grontardo","19","3",1498,12.26,122.2
019051,019,"Grumello Cremonese ed Uniti","19","3",1725,22.29,77.4
019052,019,"Gussola","19","3",2687,25.23,106.5
019053,019,"Isola Dovarese","19","3",1065,9.47,112.5
019054,019,"Izano","19","3",1951,6.19,315.2
019055,019,"Madignano","19","3",2764,10.76,256.9
019056,019,"Malagnino","19","3",1703,10.82,157.4
019057,019,"Martignana di Po","19","3",2024,14.92,135.7
019058,019,"Monte Cremasco","19","3",2217,2.34,947.4
019059,019,"Montodine","19","3",2394,11.39,210.2
019060,019,"Moscazzano","19","3",697,8.15,85.5
019061,019,"Motta Baluffi","19","3",769,16.47,46.7
019062,019,"Offanengo","19","3",5945,12.58,472.6
019063,019,"Olmeneta","19","3",934,9.15,102.1
019064,019,"Ostiano","19","3",2825,19.49,144.9
019065,019,"Paderno Ponchielli","19","3",1292,23.96,53.9
019066,019,"Palazzo Pignano","19","3",3793,8.82,430
019067,019,"Pandino","19","3",8988,22.3,403
019068,019,"Persico Dosimo","19","3",3250,20.64,157.5
019069,019,"Pescarolo ed Uniti","19","3",1547,16.54,93.5
019070,019,"Pessina Cremonese","19","3",574,22.02,26.1
019072,019,"Pianengo","19","3",2570,5.76,446.2
019073,019,"Pieranica","19","3",1107,2.73,405.5
019074,019,"Pieve d'Olmi","19","3",1238,19.44,63.7
019075,019,"Pieve San Giacomo","19","3",1571,14.85,105.8
019076,019,"Pizzighettone","19","3",6242,32.06,194.7
019077,019,"Pozzaglio ed Uniti","19","3",1416,20.57,68.8
019078,019,"Quintano","19","3",932,2.86,325.9
019079,019,"Ricengo","19","3",1724,12.55,137.4
019080,019,"Ripalta Arpina","19","3",1088,6.96,156.3
019081,019,"Ripalta Cremasca","19","3",3454,11.78,293.2
019082,019,"Ripalta Guerina","19","3",538,2.97,181.1
019083,019,"Rivarolo del Re ed Uniti","19","3",1848,27.33,67.6
019084,019,"Rivolta d'Adda","19","3",8358,30.4,274.9
019085,019,"Robecco d'Oglio","19","3",2250,17.99,125.1
019086,019,"Romanengo","19","3",3257,15.05,216.4
019087,019,"Salvirola","19","3",1143,7.36,155.3
019088,019,"San Bassano","19","3",2057,13.93,147.7
019089,019,"San Daniele Po","19","3",1297,22.68,57.2
019090,019,"San Giovanni in Croce","19","3",1915,16.21,118.1
019091,019,"San Martino del Lago","19","3",384,10.38,37
019092,019,"Scandolara Ravara","19","3",1237,17.08,72.4
019093,019,"Scandolara Ripa d'Oglio","19","3",505,5.72,88.3
019094,019,"Sergnano","19","3",3460,12.31,281.1
019095,019,"Sesto ed Uniti","19","3",3286,26.49,124
019096,019,"Solarolo Rainerio","19","3",921,11.43,80.6
019097,019,"Soncino","19","3",7554,45.32,166.7
019098,019,"Soresina","19","3",9306,28.57,325.7
019099,019,"Sospiro","19","3",3041,18.96,160.4
019100,019,"Spinadesco","19","3",1485,17.21,86.3
019101,019,"Spineda","19","3",608,10.11,60.1
019102,019,"Spino d'Adda","19","3",7013,20.02,350.3
019103,019,"Stagno Lombardo","19","3",1402,40.19,34.9
019104,019,"Ticengo","19","3",455,7.98,57
019105,019,"Torlino Vimercati","19","3",451,5.77,78.2
019106,019,"Tornata","19","3",400,10.17,39.3
019107,019,"Torre de' Picenardi","19","3",2183,34.23,63.8
019108,019,"Torricella del Pizzo","19","3",585,23.22,25.2
019109,019,"Trescore Cremasco","19","3",2916,5.92,492.6
019110,019,"Trigolo","19","3",1648,16.06,102.6
019111,019,"Vaiano Cremasco","19","3",3592,6.15,584.1
019112,019,"Vailate","19","3",4723,9.69,487.4
019113,019,"Vescovato","19","3",3994,17.44,229
019114,019,"Volongo","19","3",455,8.12,56
019115,019,"Voltido","19","3",334,12.24,27.3
019116,019,"Piadena Drizzona","19","3",4063,31.69,128.2
020001,020,"Acquanegra sul Chiese","20","3",2722,28.01,97.2
020002,020,"Asola","20","3",9870,73.48,134.3
020003,020,"Bagnolo San Vito","20","3",5855,49.2,119
020007,020,"Bozzolo","20","3",4081,18.82,216.8
020008,020,"Canneto sull'Oglio","20","3",4445,25.87,171.8
020010,020,"Casalmoro","20","3",2216,13.7,161.8
020011,020,"Casaloldo","20","3",2624,16.85,155.7
020012,020,"Casalromano","20","3",1498,12.02,124.6
020013,020,"Castelbelforte","20","3",3381,22.34,151.3
020014,020,"Castel d'Ario","20","3",4663,22.57,206.6
020015,020,"Castel Goffredo","20","3",12732,42.4,300.3
020016,020,"Castellucchio","20","3",5161,46.34,111.4
020017,020,"Castiglione delle Stiviere","20","3",23950,42.02,570
020018,020,"Cavriana","20","3",3654,36.87,99.1
020019,020,"Ceresara","20","3",2465,37.61,65.5
020020,020,"Commessaggio","20","3",1022,11.65,87.7
020021,020,"Curtatone","20","3",14691,67.47,217.7
020022,020,"Dosolo","20","3",3155,25.54,123.5
020024,020,"Gazoldo degli Ippoliti","20","3",3046,13,234.3
020025,020,"Gazzuolo","20","3",2035,22.49,90.5
020026,020,"Goito","20","3",10135,78.88,128.5
020027,020,"Gonzaga","20","3",8574,49.88,171.9
020028,020,"Guidizzolo","20","3",6045,22.41,269.7
020029,020,"Magnacavallo","20","3",1399,28.2,49.6
020030,020,"Mantova","20","3",50215,63.81,786.9
020031,020,"Marcaria","20","3",6338,89.79,70.6
020032,020,"Mariana Mantovana","20","3",794,8.91,89.1
020033,020,"Marmirolo","20","3",7653,42.03,182.1
020034,020,"Medole","20","3",4243,25.73,164.9
020035,020,"Moglia","20","3",5394,31.85,169.4
020036,020,"Monzambano","20","3",4805,30.02,160.1
020037,020,"Motteggiana","20","3",2408,24.79,97.1
020038,020,"Ostiglia","20","3",6849,39.83,172
020039,020,"Pegognaga","20","3",6972,46.57,149.7
020041,020,"Piubega","20","3",1747,16.6,105.2
020042,020,"Poggio Rusco","20","3",6255,42.29,147.9
020043,020,"Pomponesco","20","3",1757,12.56,139.9
020044,020,"Ponti sul Mincio","20","3",2277,11.72,194.3
020045,020,"Porto Mantovano","20","3",16715,37.44,446.4
020046,020,"Quingentole","20","3",1016,14.38,70.7
020047,020,"Quistello","20","3",5281,45.43,116.2
020048,020,"Redondesco","20","3",1188,19.09,62.2
020050,020,"Rivarolo Mantovano","20","3",2302,25.55,90.1
020051,020,"Rodigo","20","3",5174,41.69,124.1
020052,020,"Roncoferraro","20","3",6935,63.43,109.3
020053,020,"Roverbella","20","3",8714,62.98,138.4
020054,020,"Sabbioneta","20","3",4076,37.27,109.4
020055,020,"San Benedetto Po","20","3",6792,69.94,97.1
020056,020,"San Giacomo delle Segnate","20","3",1508,15.98,94.4
020057,020,"San Giorgio Bigarello","20","3",11958,51.54,232
020058,020,"San Giovanni del Dosso","20","3",1244,15.4,80.8
020059,020,"San Martino dall'Argine","20","3",1604,16.94,94.7
020060,020,"Schivenoglia","20","3",1135,12.96,87.6
020061,020,"Sermide e Felonica","20","3",7040,79.83,88.2
020062,020,"Serravalle a Po","20","3",1474,26.2,56.3
020063,020,"Solferino","20","3",2639,13.08,201.8
020064,020,"Sustinente","20","3",1986,26.27,75.6
020065,020,"Suzzara","20","3",21318,61.1,348.9
020066,020,"Viadana","20","3",19787,103.84,190.6
020068,020,"Villimpenta","20","3",2152,14.84,145
020070,020,"Volta Mantovana","20","3",7248,50.39,143.8
020071,020,"Borgo Virgilio","20","3",15052,69.99,215.1
020072,020,"Borgo Mantovano","20","3",5379,41.17,130.7
020073,020,"Borgocarbonara","20","3",1872,30.49,61.4
021001,021,"Aldino/Aldein","21","4",1609,62.69,25.7
021002,021,"Andriano/Andrian","21","4",1058,4.89,216.4
021003,021,"Anterivo/Altrei","21","4",388,11.06,35.1
021004,021,"Appiano sulla strada del vino/Eppan an der WeinstraÃŸe","21","4",15062,59.45,253.4
021005,021,"Avelengo/Hafling","21","4",823,27.4,30
021006,021,"Badia/Abtei","21","4",3589,83.07,43.2
021007,021,"Barbiano/Barbian","21","4",1788,24.51,72.9
021008,021,"Bolzano/Bozen","21","4",106901,52.29,2044.4
021009,021,"Braies/Prags","21","4",690,90.22,7.6
021010,021,"Brennero/Brenner","21","4",2434,114.29,21.3
021011,021,"Bressanone/Brixen","21","4",23350,84.7,275.7
021012,021,"Bronzolo/Branzoll","21","4",2824,7.54,374.5
021013,021,"Brunico/Bruneck","21","4",17166,45,381.5
021014,021,"Caines/Kuens","21","4",386,1.63,236.8
021015,021,"Caldaro sulla strada del vino/Kaltern an der WeinstraÃŸe","21","4",8301,48.13,172.5
021016,021,"Campo di Trens/Freienfeld","21","4",2811,95.39,29.5
021017,021,"Campo Tures/Sand in Taufers","21","4",5877,163.98,35.8
021018,021,"Castelbello-Ciardes/Kastelbell-Tschars","21","4",2418,53.79,45
021019,021,"Castelrotto/Kastelruth","21","4",7062,117.95,59.9
021020,021,"Cermes/Tscherms","21","4",1653,6.62,249.7
021021,021,"Chienes/Kiens","21","4",3067,33.68,91.1
021022,021,"Chiusa/Klausen","21","4",5225,51.29,101.9
021023,021,"Cornedo all'Isarco/Karneid","21","4",3447,40.61,84.9
021024,021,"Cortaccia sulla strada del vino/Kurtatsch an der WeinstraÃŸe","21","4",2238,29.27,76.5
021025,021,"Cortina sulla strada del vino/Kurtinig an der WeinstraÃŸe","21","4",676,2,338
021026,021,"Corvara in Badia/Corvara","21","4",1438,38.84,37
021027,021,"Curon Venosta/Graun im Vinschgau","21","4",2398,209.65,11.4
021028,021,"Dobbiaco/Toblach","21","4",3492,125.28,27.9
021029,021,"Egna/Neumarkt","21","4",5518,23.57,234.1
021030,021,"Falzes/Pfalzen","21","4",3192,33.13,96.3
021031,021,"FiÃ¨ allo Sciliar/VÃ¶ls am Schlern","21","4",3747,43.94,85.3
021032,021,"Fortezza/Franzensfeste","21","4",1139,61.77,18.4
021033,021,"Funes/VillnÃ¶ÃŸ","21","4",2550,81.38,31.3
021034,021,"Gais/Gais","21","4",3283,60.61,54.2
021035,021,"Gargazzone/Gargazon","21","4",1790,4.91,364.6
021036,021,"Glorenza/Glurns","21","4",937,13.22,70.9
021037,021,"Laces/Latsch","21","4",5279,78.71,67.1
021038,021,"Lagundo/Algund","21","4",5075,23.67,214.4
021039,021,"Laion/Lajen","21","4",2833,37.47,75.6
021040,021,"Laives/Leifers","21","4",18681,24.11,774.8
021041,021,"Lana/Lana","21","4",12745,36.12,352.9
021042,021,"Lasa/Laas","21","4",4182,110.22,37.9
021043,021,"Lauregno/Laurein","21","4",316,13.88,22.8
021044,021,"Luson/LÃ¼sen","21","4",1579,74.41,21.2
021045,021,"MagrÃ¨ sulla strada del vino/Margreid an der WeinstraÃŸe","21","4",1312,13.86,94.7
021046,021,"Malles Venosta/Mals","21","4",5246,247.42,21.2
021047,021,"Marebbe/Enneberg","21","4",3221,160.23,20.1
021048,021,"Marlengo/Marling","21","4",2910,12.86,226.3
021049,021,"Martello/Martell","21","4",840,142.8,5.9
021050,021,"Meltina/MÃ¶lten","21","4",1724,36.95,46.7
021051,021,"Merano/Meran","21","4",41658,26.34,1581.5
021052,021,"Monguelfo-Tesido/Welsberg-Taisten","21","4",2904,46.44,62.5
021053,021,"Montagna sulla strada del vino/Montan an der WeinstraÃŸe","21","4",1766,19.51,90.5
021054,021,"Moso in Passiria/Moos in Passeier","21","4",2029,193.53,10.5
021055,021,"Nalles/Nals","21","4",2111,12.24,172.5
021056,021,"Naturno/Naturns","21","4",6101,67.11,90.9
021057,021,"Naz-Sciaves/Natz-Schabs","21","4",3522,15.96,220.7
