codice_comune,COD_PROV,anno,popolazione
097009,097,2025,3246
097009,097,2026,3199
097010,097,2025,4357
097010,097,2026,4351
097011,097,2025,2918
097011,097,2026,2925
097012,097,2025,5460
097012,097,2026,5476
097013,097,2025,13644
097013,097,2026,13593
097014,097,2025,1408
097014,097,2026,1390
097015,097,2025,848
097015,097,2026,833
097016,097,2025,13211
097016,097,2026,13234
097017,097,2025,4403
097017,097,2026,4395
097018,097,2025,547
097018,097,2026,549
097019,097,2025,2625
097019,097,2026,2633
097020,097,2025,3853
097020,097,2026,3837
097021,097,2025,2345
097021,097,2026,2327
097022,097,2025,3717
097022,097,2026,3709
097023,097,2025,8206
097023,097,2026,8188
097024,097,2025,1845
097024,097,2026,1860
097025,097,2025,1170
097025,097,2026,1173
097026,097,2025,4751
097026,097,2026,4738
097027,097,2025,262
097027,097,2026,261
097028,097,2025,1689
097028,097,2026,1689
097029,097,2025,1787
097029,097,2026,1839
097030,097,2025,2537
097030,097,2026,2518
097031,097,2025,2529
097031,097,2026,2544
097032,097,2025,339
097032,097,2026,325
097033,097,2025,1195
097033,097,2026,1187
097034,097,2025,675
097034,097,2026,644
097035,097,2025,747
097035,097,2026,751
097036,097,2025,8456
097036,097,2026,8426
097037,097,2025,2515
097037,097,2026,2503
097038,097,2025,2631
097038,097,2026,2661
097039,097,2025,2494
097039,097,2026,2565
097040,097,2025,1935
097040,097,2026,1948
097042,097,2025,47233
097042,097,2026,47326
097043,097,2025,2122
097043,097,2026,2111
097044,097,2025,5058
097044,097,2026,5118
097045,097,2025,4136
097045,097,2026,4146
097046,097,2025,9928
097046,097,2026,9856
097047,097,2025,411
097047,097,2026,421
097048,097,2025,14954
097048,097,2026,15031
097049,097,2025,8977
097049,097,2026,9010
097050,097,2025,488
097050,097,2026,492
097051,097,2025,3517
097051,097,2026,3528
097052,097,2025,1783
097052,097,2026,1775
097053,097,2025,2665
097053,097,2026,2680
097054,097,2025,4136
097054,097,2026,4184
097055,097,2025,32
097055,097,2026,30
097056,097,2025,3551
097056,097,2026,3588
097057,097,2025,9210
097057,097,2026,9218
097058,097,2025,6332
097058,097,2026,6414
097059,097,2025,6935
097059,097,2026,6925
097060,097,2025,1152
097060,097,2026,1148
097061,097,2025,4769
097061,097,2026,4831
097062,097,2025,3881
097062,097,2026,3891
097063,097,2025,310
097063,097,2026,309
097064,097,2025,137
097064,097,2026,135
097065,097,2025,1970
097065,097,2026,1959
097067,097,2025,850
097067,097,2026,830
097068,097,2025,2146
097068,097,2026,2134
097069,097,2025,2151
097069,097,2026,2150
097070,097,2025,2287
097070,097,2026,2274
097071,097,2025,6383
097071,097,2026,6441
097072,097,2025,3035
097072,097,2026,3050
097074,097,2025,2109
097074,097,2026,2079
097075,097,2025,2356
097075,097,2026,2333
097076,097,2025,2759
097076,097,2026,2790
097077,097,2025,156
097077,097,2026,157
097078,097,2025,1737
097078,097,2026,1704
097079,097,2025,591
097079,097,2026,595
097082,097,2025,3338
097082,097,2026,3357
097083,097,2025,11269
097083,097,2026,11233
097084,097,2025,666
097084,097,2026,646
097086,097,2025,2658
097086,097,2026,2671
097090,097,2025,2065
097090,097,2026,2108
097091,097,2025,5490
097091,097,2026,5516
097092,097,2025,4656
097092,097,2026,4637
097093,097,2025,512
097093,097,2026,499
098001,098,2025,275
098001,098,2026,280
098002,098,2025,1079
098002,098,2026,1081
098003,098,2025,1712
098003,098,2026,1737
098004,098,2025,4383
098004,098,2026,4430
098005,098,2025,2436
098005,098,2026,2444
098006,098,2025,2805
098006,098,2026,2807
098008,098,2025,2977
098008,098,2026,3019
098009,098,2025,3165
098009,098,2026,3218
098010,098,2025,15757
098010,098,2026,16069
098011,098,2025,1435
098011,098,2026,1431
098012,098,2025,3061
098012,098,2026,3071
098013,098,2025,1522
098013,098,2026,1544
098014,098,2025,4510
098014,098,2026,4524
098015,098,2025,3045
098015,098,2026,3048
098017,098,2025,2166
098017,098,2026,2128
098018,098,2025,2236
098018,098,2026,2247
098019,098,2025,15663
098019,098,2026,15652
098020,098,2025,2373
098020,098,2026,2379
098021,098,2025,2875
098021,098,2026,2861
098022,098,2025,1134
098022,098,2026,1144
098023,098,2025,195
098023,098,2026,199
098024,098,2025,1508
098024,098,2026,1522
098025,098,2025,2222
098025,098,2026,2208
098026,098,2025,2284
098026,098,2026,2266
098027,098,2025,1324
098027,098,2026,1308
098028,098,2025,2603
098028,098,2026,2602
098029,098,2025,2685
098029,098,2026,2730
098030,098,2025,2498
098030,098,2026,2534
098031,098,2025,45357
098031,098,2026,45643
098032,098,2025,7703
098032,098,2026,7717
098033,098,2025,68
098033,098,2026,67
098034,098,2025,1384
098034,098,2026,1375
098035,098,2025,3022
098035,098,2026,3055
098036,098,2025,1749
098036,098,2026,1757
098037,098,2025,4467
098037,098,2026,4456
098038,098,2025,459
098038,098,2026,456
098039,098,2025,1684
098039,098,2026,1655
098040,098,2025,2236
098040,098,2026,2256
098041,098,2025,5867
098041,098,2026,5829
098042,098,2025,2050
098042,098,2026,2076
098043,098,2025,2018
098043,098,2026,2008
098044,098,2025,1404
098044,098,2026,1422
098045,098,2025,1749
098045,098,2026,1753
098046,098,2025,2663
098046,098,2026,2690
098047,098,2025,1874
098047,098,2026,1893
098048,098,2025,3751
098048,098,2026,3776
098049,098,2025,3386
098049,098,2026,3452
098050,098,2025,13499
098050,098,2026,13577
098051,098,2025,1839
098051,098,2026,1852
098052,098,2025,1992
098052,098,2026,2001
098053,098,2025,1814
098053,098,2026,1813
098054,098,2025,3855
098054,098,2026,3864
098055,098,2025,3429
098055,098,2026,3444
098056,098,2025,6056
098056,098,2026,6098
098057,098,2025,948
098057,098,2026,952
098058,098,2025,1541
098058,098,2026,1576
098059,098,2025,1721
098059,098,2026,1698
098060,098,2025,1852
098060,098,2026,1899
098061,098,2025,7437
098061,098,2026,7434
098062,098,2025,1448
098062,098,2026,1454
099001,099,2025,19480
099001,099,2026,19562
099002,099,2025,16601
099002,099,2026,16614
099003,099,2025,10453
099003,099,2026,10487
099004,099,2025,1150
099004,099,2026,1156
099005,099,2025,14213
099005,099,2026,14171
099006,099,2025,1345
099006,099,2026,1357
099008,099,2025,2309
099008,099,2026,2312
099009,099,2025,996
099009,099,2026,1025
099011,099,2025,7225
099011,099,2026,7282
099013,099,2025,34340
099013,099,2026,34367
099014,099,2025,150333
099014,099,2026,150774
099015,099,2025,3202
099015,099,2026,3274
099016,099,2025,5794
099016,099,2026,5749
099017,099,2025,9441
099017,099,2026,9425
099018,099,2025,22216
099018,099,2026,22366
099020,099,2025,10077
099020,099,2026,10044
099021,099,2025,354
099021,099,2026,349
099022,099,2025,797
099022,099,2026,783
099023,099,2025,7002
099023,099,2026,7031
099024,099,2025,2692
099024,099,2026,2692
099025,099,2025,2844
099025,099,2026,2877
099026,099,2025,1964
099026,099,2026,1957
099027,099,2025,1075
099027,099,2026,1081
099028,099,2025,5112
099028,099,2026,5097
099029,099,2025,6926
099029,099,2026,7004
099030,099,2025,1042
099030,099,2026,1029
099031,099,2025,1393
099031,099,2026,1379
100001,100,2025,3110
100001,100,2026,3088
100002,100,2025,14540
100002,100,2026,14500
100003,100,2025,18992
100003,100,2026,19169
100004,100,2025,9901
100004,100,2026,9908
100005,100,2025,197057
100005,100,2026,198327
100006,100,2025,9911
100006,100,2026,9965
100007,100,2025,6146
100007,100,2026,6195
101001,101,2025,1903
101001,101,2026,1878
101002,101,2025,1517
101002,101,2026,1497
101003,101,2025,526
101003,101,2026,534
101004,101,2025,2197
101004,101,2026,2163
101005,101,2025,903
101005,101,2026,902
101006,101,2025,1000
101006,101,2026,983
101007,101,2025,2387
101007,101,2026,2321
101008,101,2025,14182
101008,101,2026,14233
101009,101,2025,5132
101009,101,2026,5068
101010,101,2025,58372
101010,101,2026,58136
101011,101,2025,2753
101011,101,2026,2752
101012,101,2025,9210
101012,101,2026,9165
101013,101,2025,18392
101013,101,2026,18985
101014,101,2025,3248
101014,101,2026,3297
101015,101,2025,5716
101015,101,2026,5701
101016,101,2025,908
101016,101,2026,882
101017,101,2025,8498
101017,101,2026,8430
101018,101,2025,3090
101018,101,2026,3045
101019,101,2025,5294
101019,101,2026,5286
101020,101,2025,1881
101020,101,2026,1868
101021,101,2025,668
101021,101,2026,645
101022,101,2025,1857
101022,101,2026,1829
101023,101,2025,1027
101023,101,2026,1005
101024,101,2025,2841
101024,101,2026,2856
101025,101,2025,6145
101025,101,2026,6113
101026,101,2025,710
101026,101,2026,685
101027,101,2025,1541
101027,101,2026,1506
102001,102,2025,1809
102001,102,2026,1780
102002,102,2025,1195
102002,102,2026,1144
102003,102,2025,3603
102003,102,2026,3578
102004,102,2025,718
102004,102,2026,719
102005,102,2025,936
102005,102,2026,931
102006,102,2025,2881
102006,102,2026,2844
102007,102,2025,1075
102007,102,2026,1067
102008,102,2025,1679
102008,102,2026,1642
102009,102,2025,2125
102009,102,2026,2095
102010,102,2025,1942
102010,102,2026,1928
102011,102,2025,4989
102011,102,2026,4942
102012,102,2025,1752
102012,102,2026,1737
102013,102,2025,1328
102013,102,2026,1306
102014,102,2025,1780
102014,102,2026,1798
102015,102,2025,1602
102015,102,2026,1608
102016,102,2025,1899
102016,102,2026,1856
102017,102,2025,4669
102017,102,2026,4768
102018,102,2025,1705
102018,102,2026,1711
102019,102,2025,3198
102019,102,2026,3184
102020,102,2025,2116
102020,102,2026,2152
102021,102,2025,6238
102021,102,2026,6228
102022,102,2025,598
102022,102,2026,573
102023,102,2025,1448
102023,102,2026,1440
102024,102,2025,1029
102024,102,2026,1018
102025,102,2025,7167
102025,102,2026,7079
102026,102,2025,1281
102026,102,2026,1271
102027,102,2025,8744
102027,102,2026,8668
102028,102,2025,944
102028,102,2026,916
102029,102,2025,784
102029,102,2026,770
102030,102,2025,5044
102030,102,2026,5048
102031,102,2025,4252
102031,102,2026,4201
102032,102,2025,3780
102032,102,2026,3712
102033,102,2025,2025
102033,102,2026,2031
102034,102,2025,2554
102034,102,2026,2574
102035,102,2025,1196
102035,102,2026,1174
102036,102,2025,2742
102036,102,2026,2655
102037,102,2025,6270
102037,102,2026,6252
102038,102,2025,941
102038,102,2026,910
102039,102,2025,1076
102039,102,2026,1068
102040,102,2025,2410
102040,102,2026,2783
102041,102,2025,785
102041,102,2026,795
102042,102,2025,1341
102042,102,2026,1345
102043,102,2025,2280
102043,102,2026,2248
102044,102,2025,5706
102044,102,2026,5668
102045,102,2025,836
102045,102,2026,828
102046,102,2025,922
102046,102,2026,919
102047,102,2025,30906
102047,102,2026,30753
102048,102,2025,639
102048,102,2026,646
102049,102,2025,1760
102049,102,2026,1766
102050,102,2025,1817
102050,102,2026,1793
103001,103,2025,393
103001,103,2026,392
103002,103,2025,378
103002,103,2026,378
103003,103,2025,1956
103003,103,2026,1951
103004,103,2025,240
103004,103,2026,238
103005,103,2025,107
103005,103,2026,111
103006,103,2025,868
103006,103,2026,862
103007,103,2025,455
103007,103,2026,453
103008,103,2025,4545
103008,103,2026,4504
103009,103,2025,765
103009,103,2026,777
103010,103,2025,450
103010,103,2026,450
103011,103,2025,1411
103011,103,2026,1429
103012,103,2025,198
103012,103,2026,198
103013,103,2025,807
103013,103,2026,804
103014,103,2025,581
103014,103,2026,581
103015,103,2025,1612
103015,103,2026,1630
103016,103,2025,892
103016,103,2026,885
103017,103,2025,5017
103017,103,2026,5012
103018,103,2025,177
103018,103,2026,175
103019,103,2025,3341
103019,103,2026,3278
103021,103,2025,290
103021,103,2026,285
103022,103,2025,658
103022,103,2026,666
103023,103,2025,667
103023,103,2026,662
103024,103,2025,802
103024,103,2026,789
103025,103,2025,4435
103025,103,2026,4385
103026,103,2025,1437
103026,103,2026,1413
103028,103,2025,17663
103028,103,2026,17625
103029,103,2025,1042
103029,103,2026,1029
103031,103,2025,429
103031,103,2026,410
103032,103,2025,183
103032,103,2026,185
103033,103,2025,2227
103033,103,2026,2165
103034,103,2025,1088
103034,103,2026,1119
103035,103,2025,7574
103035,103,2026,7642
103036,103,2025,160
103036,103,2026,159
103037,103,2025,88
103037,103,2026,85
103038,103,2025,205
103038,103,2026,197
103039,103,2025,496
103039,103,2026,485
103040,103,2025,351
103040,103,2026,347
103041,103,2025,1336
103041,103,2026,1339
103042,103,2025,1484
103042,103,2026,1487
103043,103,2025,110
103043,103,2026,103
103044,103,2025,2139
103044,103,2026,2131
103045,103,2025,393
103045,103,2026,402
103046,103,2025,1262
103046,103,2026,1249
103047,103,2025,363
103047,103,2026,356
103048,103,2025,830
103048,103,2026,820
103049,103,2025,810
103049,103,2026,794
103050,103,2025,14185
103050,103,2026,14182
103051,103,2025,3310
103051,103,2026,3301
103052,103,2025,1081
103052,103,2026,1064
103053,103,2025,1439
103053,103,2026,1426
103054,103,2025,2410
103054,103,2026,2412
103055,103,2025,746
103055,103,2026,732
103056,103,2025,563
103056,103,2026,568
103057,103,2025,1843
103057,103,2026,1864
103058,103,2025,242
103058,103,2026,240
103059,103,2025,386
103059,103,2026,373
103060,103,2025,721
103060,103,2026,707
103061,103,2025,1236
103061,103,2026,1226
103062,103,2025,1285
103062,103,2026,1305
103064,103,2025,4634
103064,103,2026,4548
103065,103,2025,751
103065,103,2026,765
103066,103,2025,389
103066,103,2026,383
103067,103,2025,178
103067,103,2026,173
103068,103,2025,1665
103068,103,2026,1667
103069,103,2025,1134
103069,103,2026,1111
103070,103,2025,379
103070,103,2026,397
103071,103,2025,1918
103071,103,2026,1896
103072,103,2025,29953
103072,103,2026,29825
103074,103,2025,1180
103074,103,2026,1187
103075,103,2025,6265
103075,103,2026,6249
103076,103,2025,275
103076,103,2026,270
103077,103,2025,1679
103077,103,2026,1669
103078,103,2025,286
103078,103,2026,284
103079,103,2025,435
103079,103,2026,416
108001,108,2025,15809
108001,108,2026,15891
108002,108,2025,2060
108002,108,2026,2072
108003,108,2025,6695
108003,108,2026,6720
108004,108,2025,17896
108004,108,2026,17938
108005,108,2025,6933
108005,108,2026,6985
108006,108,2025,7469
108006,108,2026,7487
108007,108,2025,11568
108007,108,2026,11706
108008,108,2025,15482
108008,108,2026,15503
108009,108,2025,12389
108009,108,2026,12430
108010,108,2025,16855
108010,108,2026,16953
108011,108,2025,6090
108011,108,2026,6131
108012,108,2025,35367
108012,108,2026,35471
108013,108,2025,4332
108013,108,2026,4370
108014,108,2025,2244
108014,108,2026,2261
108015,108,2025,17944
108015,108,2026,18054
108016,108,2025,7870
108016,108,2026,7992
108017,108,2025,7557
108017,108,2026,7590
108018,108,2025,6714
108018,108,2026,6675
108019,108,2025,39763
108019,108,2026,40177
108020,108,2025,8469
108020,108,2026,8469
108021,108,2025,16067
108021,108,2026,16153
108022,108,2025,3233
108022,108,2026,3289
108023,108,2025,41662
108023,108,2026,41872
108024,108,2025,26415
108024,108,2026,26509
108025,108,2025,7701
108025,108,2026,7722
108026,108,2025,8297
108026,108,2026,8376
108027,108,2025,35484
108027,108,2026,35865
108028,108,2025,46821
108028,108,2026,46792
108029,108,2025,7562
108029,108,2026,7582
108030,108,2025,23608
108030,108,2026,23735
108031,108,2025,4475
108031,108,2026,4479
108032,108,2025,5748
108032,108,2026,5749
108033,108,2025,123032
108033,108,2026,123672
108034,108,2025,23487
108034,108,2026,23585
108035,108,2025,23142
108035,108,2026,23068
108036,108,2025,5426
108036,108,2026,5487
108037,108,2025,3996
108037,108,2026,3983
108038,108,2025,3710
108038,108,2026,3777
108039,108,2025,44982
108039,108,2026,45240
108040,108,2025,23902
108040,108,2026,23982
108041,108,2025,8312
108041,108,2026,8313
108042,108,2025,4517
108042,108,2026,4532
108043,108,2025,8754
108043,108,2026,8776
108044,108,2025,10695
108044,108,2026,10740
108045,108,2025,13914
108045,108,2026,14039
108046,108,2025,7409
108046,108,2026,7363
108047,108,2025,4180
108047,108,2026,4182
108048,108,2025,9120
108048,108,2026,9126
108049,108,2025,14270
108049,108,2026,14305
108050,108,2025,26140
108050,108,2026,26341
108051,108,2025,6926
108051,108,2026,6882
108052,108,2025,5071
108052,108,2026,5050
108053,108,2025,10976
108053,108,2026,11134
108054,108,2025,15990
108054,108,2026,16049
108055,108,2025,4773
108055,108,2026,4772
109001,109,2025,3748
109001,109,2026,3799
109002,109,2025,3222
109002,109,2026,3206
109003,109,2025,550
109003,109,2026,545
109004,109,2025,1903
109004,109,2026,1930
109005,109,2025,3166
109005,109,2026,3148
109006,109,2025,35727
109006,109,2026,35853
109007,109,2025,908
109007,109,2026,914
109008,109,2025,3241
109008,109,2026,3239
109009,109,2025,1149
109009,109,2026,1144
109010,109,2025,1385
109010,109,2026,1405
109011,109,2025,845
109011,109,2026,819
109012,109,2025,594
109012,109,2026,582
109013,109,2025,1538
109013,109,2026,1537
109014,109,2025,358
109014,109,2026,363
109015,109,2025,1019
109015,109,2026,1014
109016,109,2025,728
109016,109,2026,737
109017,109,2025,6244
109017,109,2026,6236
109018,109,2025,12437
109018,109,2026,12482
109019,109,2025,344
109019,109,2026,351
109020,109,2025,685
109020,109,2026,684
109021,109,2025,308
109021,109,2026,302
109022,109,2025,1978
109022,109,2026,1964
109023,109,2025,2170
109023,109,2026,2147
109024,109,2025,7807
109024,109,2026,7777
109025,109,2025,404
109025,109,2026,394
109026,109,2025,675
109026,109,2026,666
109027,109,2025,895
109027,109,2026,890
109028,109,2025,525
109028,109,2026,510
109029,109,2025,734
109029,109,2026,730
109030,109,2025,2865
109030,109,2026,2819
109031,109,2025,2115
109031,109,2026,2086
109032,109,2025,1604
109032,109,2026,1589
109033,109,2025,15547
109033,109,2026,15488
109034,109,2025,25760
109034,109,2026,25735
109035,109,2025,1926
109035,109,2026,1908
109036,109,2025,1135
109036,109,2026,1109
109037,109,2025,16398
109037,109,2026,16325
109038,109,2025,2169
109038,109,2026,2205
109039,109,2025,326
109039,109,2026,330
109040,109,2025,1825
109040,109,2026,1810
110001,110,2025,96750
110001,110,2026,96520
110002,110,2025,92191
110002,110,2026,92067
110003,110,2025,53404
110003,110,2026,53242
110004,110,2025,27507
110004,110,2026,27275
110005,110,2025,11085
110005,110,2026,11025
110006,110,2025,7926
110006,110,2026,7811
110007,110,2025,13898
110007,110,2026,13855
110008,110,2025,5845
110008,110,2026,5794
